id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
1228331,The Ground Studio - West Side,15828748157,verified,Moore,Manhattan,Chelsea,40.74488,-74.001,,,,,Entire home/apt,2011,"$1,092 ",$218 ,4,10,1/1/2017,0.1,3,1,,No smoking in the bedroom. Smoking is allowed on the back porch.,
1228884,Stunning arty 3200sf 3FLR+3BR townhome w/terrace,63587153380,unconfirmed,Alissa,Brooklyn,Park Slope,40.67632,-73.97616,,,,,Entire home/apt,2016,"$1,033 ",$207 ,7,18,5/27/2019,0.21,1,1,,,
1229436,Sunny and Spacious Designer's Home,30424058431,verified,Victoria,Brooklyn,Greenpoint,40.72212,-73.94254,United States,US,TRUE,flexible,Entire home/apt,2022,"$1,015 ",$203 ,5,8,7/8/2018,0.21,2,1,,"Absolutely no smoking is permitted. Unfortunately no cats because I'm allergic. You may come and go as you please as long as you're staying here and are expected to keep a clean living space (kitchen, bathroom, etc.).",
1229988,"Spacious,Sunny, private one bedroom",9133292331,verified,Martin,Brooklyn,Crown Heights,40.67456,-73.95151,United States,US,TRUE,strict,Entire home/apt,2005,$507 ,$101 ,20,70,1/31/2019,0.73,4,1,,"Never any smoking of any kind in the apartment or building! Leave the apartment in a respectful state of tidiness upon leaving.  Wet towels should be hung in the shower/tub, trash taken out. Please check first about bringing pets (typically discouraged). Please keep reasonably quiet!   Sheets, towels and other cleaning are done by me.  I do these things at different times.  Always before dinner time (or before you arrive it's a really late arrival). Probably before 3pm, during the school year at about 1pm usually. In the dead of winter, esp. if there is a lot of snow there may be delays.  If you have really specific needs, you should speak up ahead of time.  NOTE although i do try to keep the apartments stocked with toilet paper and soap i do not make additional trips to the apartments to replenish them. Try to sort out recycling, take out recycling/ trash to the alley bins if you can.  Do not leave trash laying around, especially outside. Please communicate, communicate, communicate. ",
1230541,Truly Amazing Oasis In The City,65344662582,unconfirmed,Heather,,Williamsburg,40.71363,-73.96019,United States,US,TRUE,strict,Entire home/apt,2022,$852 ,$170 ,3,150,7/5/2019,1.55,3,1,,,
1231093,,20797630440,verified,Owen,Brooklyn,Crown Heights,40.6755,-73.95878,United States,US,TRUE,moderate,Private room,2014,$445 ,$89 ,2,115,5/25/2017,1.18,1,1,,"Be thoughtful and considerate! Be kind to the space and place things back in their place after use.  It is a shoe-free apartment; please use the shoe racks and freely borrow the in-door slippers if you need one. Please ask before bringing visitors, and sorry I can only allow the number of guest on the reservation to stay overnight.  Please No smoking anywhere (even on the balcony) and No pets; I am allergic to both! But most importantly feel at home :).",
1231645,,88590210219,unconfirmed,Vanessa,Manhattan,East Village,40.72274,-73.97581,United States,US,FALSE,flexible,Entire home/apt,2015,$170 ,$34 ,2,69,5/26/2019,0.71,4,1,,No pets allowed. No smoking inside the house. Maintain cleanliness.,
1232197,,54696368800,verified,Melanie,Brooklyn,Boerum Hill,40.6858,-73.9828,United States,US,FALSE,moderate,Entire home/apt,2015,$377 ,$75 ,3,232,6/22/2019,2.41,3,1,,"I expect guests to be neat, reasonably quiet and respectful especially when using shared spaces of my home. Please no pets or smoking on the property. Before booking, please take care to thoroughly complete your profile, including a photo. I live alone and like to have a feel for  who my guests are before welcoming them into my home. The apartment is open to Airbnb guests only. No overnight guests please.",
1232750,,71212911078,unconfirmed,Marcus,Brooklyn,Park Slope,40.67535,-73.97654,United States,US,FALSE,strict,Entire home/apt,2011,"$1,162 ",$232 ,1,35,1/13/2018,0.41,5,1,416,,
1233302,,56078532328,verified,Richard,Manhattan,Nolita,40.72255,-73.99346,United States,US,TRUE,flexible,Entire home/apt,2020,$438 ,$88 ,3,18,10/1/2013,0.21,5,1,377,NO Smoking.,
1233854,Charming Nolita Apartment!!,7389895192,verified,Belinda,Manhattan,Nolita,40.72094,-73.99706,United States,US,FALSE,flexible,Entire home/apt,2008,$874 ,$175 ,-10,68,6/10/2019,0.69,5,1,13,,
1234407,"EAST VILLAGE STUDIO, sunny & quiet",16078198788,unconfirmed,Camila,Manhattan,East Village,40.72485,-73.97813,United States,US,TRUE,strict,Entire home/apt,2009,$589 ,$118 ,4,22,11/10/2014,0.23,5,1,84,NO Smoking.,
1234959,LUXURY OF THE HORIZON,11305561400,unconfirmed,Dexter,Manhattan,Harlem,40.80473,-73.9532,United States,US,FALSE,strict,Entire home/apt,2018,$725 ,$145 ,8,17,5/18/2019,0.17,3,1,291,,
1235511,1 Bdrm in 4 Bdrm dupelx/roof deck,49205961611,unconfirmed,Charlotte,Manhattan,East Village,40.72217,-73.98419,United States,US,FALSE,strict,Private room,2019,$661 ,$132 ,,34,1/5/2016,0.58,5,1,113,"不要恶意破坏家具,不能过于吵闹影响他人生活。这里不是度假村或是轰趴馆,只是提供舒适的休息场所。",
1236064,The Heart of Prime Williamsburg,57923573309,unconfirmed,Naomi,Brooklyn,Williamsburg,40.71943,-73.9565,United States,US,TRUE,flexible,Entire home/apt,2021,$960 ,$192 ,,8,6/6/2014,0.08,4,1,207,"No smoking, drugs, alcohol or pets allowed in the property, including the balcony. No overnight guests or parties.",
1236616,Parisian apartment in Chelsea,28500669928,unconfirmed,Eric,Manhattan,Chelsea,40.74249,-74.00329,United States,US,TRUE,moderate,Entire home/apt,2009,$162 ,$32 ,,0,,,1,1,50,,
1237168,Cozy 2 Bedroom with Private Garden,2394775181,unconfirmed,Eddy,Manhattan,Upper West Side,40.79264,-73.97294,United States,US,TRUE,flexible,Entire home/apt,2014,$431 ,$86 ,,2,7/6/2018,0.08,3,1,349,"No smoking, no pets. Rest of the house is a mix of classical and jazz musicians, so bring your instrument if you want to jam.",
1237720,Three-bedroom house in a quiet neighborhood,21048079300,unconfirmed,Julia,Brooklyn,Windsor Terrace,40.65749,-73.97675,United States,US,FALSE,moderate,Entire home/apt,2014,$226 ,$45 ,,52,4/27/2019,0.72,5,1,198,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",
1238273,Beautiful Duplex w/Private Garden,93401226028,verified,Julia,Manhattan,Harlem,40.80474,-73.94688,United States,US,TRUE,strict,Entire home/apt,2022,"$1,101 ",$220 ,,74,6/16/2019,0.76,2,2,143,,
1238825,NYC - Sunny Greenwich Village 1br,16135561331,verified,Freddie,Manhattan,Greenwich Village,40.72831,-74.00177,United States,US,FALSE,moderate,Entire home/apt,,$954 ,$191 ,3,18,5/31/2013,0.19,5,1,293,"Please keep kitchen clean. Make sure porch door is always locked when not in use. Central AC temperature must stay above 70 degrees When checking out, please leave keys on the desk provided in the room. Do not have to worry about locking the door on the way out.",
1239377,Garage Designer Loft,37125469770,verified,Amanda,Brooklyn,Williamsburg,40.71541,-73.94144,United States,US,TRUE,flexible,Entire home/apt,,$233 ,$47 ,2,72,5/11/2019,0.86,4,1,285,#NAME?,
1239930,Best City Area Columbia U Upper West Side C Park,47984042268,unconfirmed,Nicholas,Manhattan,Upper West Side,40.79765,-73.96245,United States,US,TRUE,moderate,Entire home/apt,,"$1,032 ",$206 ,5,191,6/29/2019,2.18,2,1,245,"No Smoking,  Respect for other guests and neighbors.  Well behaved children only.  Limit noise after 10pm.  Please do dishes/run dishwasher prior to departure.   Parking is available on Linwood and Gardner streets 24 hours.    No parking is permitted on Centre Place.",
1240482,Your own apartment off Park Avenue,89286069468,verified,Fenton,Manhattan,Upper East Side,40.78508,-73.95332,United States,US,TRUE,strict,Entire home/apt,,"$1,123 ",$225 ,4,0,,,1,1,358,,
1241034,Artsy 1 bedroom Apt. 20 min to 42nd Grand Central!,10971876811,unconfirmed,Darcy,Bronx,Woodlawn,40.89747,-73.8639,United States,US,TRUE,moderate,Entire home/apt,2010,$811 ,$162 ,1,197,6/23/2019,2.49,5,1,132,"No pets please - and no smoking in the apartment.  Other than that, we're flexible! We'll be here to answer any other questions you might have!",
1241587,Lower East Side 2 Bed Apt.,69167978555,unconfirmed,Albert,Manhattan,Lower East Side,40.72008,-73.98404,United States,US,FALSE,strict,Entire home/apt,2019,$935 ,$187 ,4,19,7/6/2019,0.2,5,1,327,,
1242139,Astoria-Private Home NYC-,95697755445,unconfirmed,Marcus,Queens,Astoria,40.75725,-73.91098,United States,US,TRUE,flexible,Entire home/apt,2016,$465 ,$93 ,1,414,7/3/2019,4.34,5,1,325,1. No parties. 2. Respect the neighbors. Noise level needs to stay low. 3. Keep feet on the porch when outside. 4. Clean any dishes you use. 5. No smoking ... even on porch. Not a good set up for children (0 - 13).,
1242691,"BIG, COMFY , PRIV. ROOM, BIG APT, YARD, GREAT LOC.",6842214402,unconfirmed,Haris,Brooklyn,Williamsburg,40.7102,-73.94495,United States,US,FALSE,moderate,Private room,2012,$256 ,$51 ,2,8,12/11/2018,0.09,3,4,331,"1. No additional guests not part of the reservation in the building at all.  2. No Pets 3. No Smoking  4. No Children under 10. (The house is not child proof) 5. Remove your shoes 6. Check in is 3-11pm  7. Check out is 10am  *early check in or late check out must be arranged before the reservation starts and may not be accommodated* 8. The bathroom is a shared space, keep the sink clear, there is limited room for your bath products in the shower. 9. No Parties",
1243243,Park Slope Apartment,85374559998,verified,Luke,Brooklyn,Park Slope,40.67359,-73.97904,United States,US,TRUE,flexible,Entire home/apt,2005,$716 ,$143 ,2,0,,,3,1,378,"Please be mindful of others, no loud music and please be clean and keep the place in great condition, as you found it. Any question  or problem, or immediate need you may have, please send me a message or call me, and I would solve it ASAP.",
1243796,CHARMING PRIVATE BEDROOM EAST VILLAGE,25500353504,verified,Miranda,Manhattan,East Village,40.72674,-73.9782,United States,US,FALSE,flexible,Private room,2007,"$1,196 ",$239 ,7,25,2/12/2019,0.3,5,1,283,"No pets, please - and definitely no smoking. Be nice to furniture and posessions - since this is a house that actually gets lived in, they're mostly pretty important to me, rather than just knicknacks.  Read the books, don't break spines! Don't put the pots and pans or cast iron skillets in the dishwasher!  You know, the basics :)",
1244348,City Room - Semi Private Bedroom,39254540312,unconfirmed,Melissa,Manhattan,Harlem,40.81156,-73.94571,United States,US,TRUE,moderate,Private room,2003,$448 ,$90 ,3,119,5/28/2019,1.22,1,5,114,Must be 21 to book No loud music No parties No smoking No pets,
1244900,Cozy apartment in a brownstone,81186886194,verified,Adelaide,Manhattan,Harlem,40.80497,-73.95016,United States,US,FALSE,moderate,Entire home/apt,2021,$920 ,$184 ,-12,203,7/6/2019,2.14,5,3,77,,
1245453,Female Only Clean15min to Manhattan,14904883782,unconfirmed,Aida,Queens,Sunnyside,40.7385,-73.91806,United States,US,TRUE,strict,Private room,2017,$805 ,$161 ,40,53,11/16/2018,0.55,1,3,376,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",
1246005,Greenpoint Spacious Loft,77788716550,verified,Lenny,Brooklyn,Greenpoint,40.72937,-73.95671,United States,US,FALSE,flexible,Entire home/apt,2008,$859 ,$172 ,2,104,6/16/2019,1.09,2,1,211,,
1246557,Private E. Village Townhouse Stay,35414988368,unconfirmed,Walter,Manhattan,East Village,40.72587,-73.98438,United States,US,FALSE,moderate,Private room,2008,$691 ,$138 ,3,175,6/28/2019,1.8,3,1,256,"You're welcome to enjoy all of the amenities of the space.  I do ask that you keep your personal belongings in the bedroom area, so as to keep the common areas clean for all to enjoy.  There's no curfew!  Come and go as you like, but be respectful in the wee hours of the morning or night please. Liability Waiver: If you decide to stay here, you assume responsibility for yourself and your guests for personal injury and property loss/damage. You agree to indemnify/hold harmless the tenant (Christina Marie), landlord and property management company from any loss, liability, damage or cost incurred by you or your guests related to your stay at this apartment. By agreeing to stay here, you are giving up any rights to bring a legal action or assert a claim against the tentant/landlord/ property management.",
1247110,Harlem/Hamilton Heights Cozy Room,58292705877,unconfirmed,Sawyer,Manhattan,Harlem,40.82426,-73.9463,United States,US,TRUE,flexible,Private room,2006,$693 ,$139 ,3,38,5/8/2018,0.42,4,3,145,- Please clean after yourself. Do not leave dishes and personal items in the common area such as the kitchen and Bathroom - Please do not bring guest over - Please don't play loud music,
1247662,Incredible Prime Williamsburg Loft!,40716509666,verified,Kevin,Brooklyn,Williamsburg,40.71624,-73.96272,United States,US,TRUE,strict,Entire home/apt,2010,$747 ,$149 ,45,39,5/2/2019,0.5,5,1,112,"No Smoking, No Pets",
1248214,Large  Loft Style  Studio  Space,25614229826,verified,Penelope,Brooklyn,Bedford-Stuyvesant,40.68101,-73.94081,United States,US,FALSE,flexible,Entire home/apt,2020,$906 ,$181 ,31,88,6/16/2019,0.91,3,1,296,,
1248766,Hancock Town House!-Stuyvesant Mews,17302896128,unconfirmed,Lucia,,Bedford-Stuyvesant,40.68669,-73.91989,United States,US,FALSE,moderate,Private room,2013,$999 ,$200 ,1,27,10/8/2017,0.28,1,4,181,,
1249319,Entire Apt in Heart of Williamsburg,49315683762,verified,Heather,Brooklyn,Williamsburg,40.71534,-73.95914,United States,US,FALSE,flexible,Entire home/apt,2022,$252 ,$50 ,5,117,6/29/2019,1.28,5,1,47,"1. Be respectful of me and my home 2. No Pets 3. No Smoking  4. No Children under 10. (The house is not child proof) 5. Remove your shoes 6. Check in is 3-11pm  7. Check out is 10am  *early check in or late check out must be arranged before the reservation starts and may not be accommodated* 8. The bathroom is a shared space, keep the sink clear, there is limited room for your bath products in the shower.",
1249871,Clinton Hill + Free Coffee = #smile,51816754540,verified,Fenton,Brooklyn,Clinton Hill,40.68288,-73.96024,United States,US,FALSE,moderate,Private room,2017,$718 ,$144 ,3,43,5/20/2019,0.44,2,2,130,I have other roommates so be respectful of that.,
1250423,,63433096145,verified,Evelyn,Brooklyn,Greenpoint,40.72489,-73.95494,United States,US,TRUE,strict,Entire home/apt,2015,$120 ,$24 ,5,4,3/13/2015,0.05,3,1,106,,
1250976,,41755426035,unconfirmed,Bruce,Brooklyn,Williamsburg,40.70867,-73.94284,United States,US,FALSE,strict,Entire home/apt,2011,"$1,161 ",$232 ,2,385,6/29/2019,4,5,1,97,- $150 Pet Fee - 14.45% Tax Will be adjusted into price once confirmed!,
1251528,,44376708665,unconfirmed,Aldus,Brooklyn,Bedford-Stuyvesant,40.67963,-73.93908,United States,US,TRUE,strict,Private room,2014,$407 ,$81 ,1,64,7/1/2019,0.68,1,3,368,,
1252080,Red Room for two in Brownstone for $1355/mo,43465301578,verified,Gianna,Brooklyn,Bedford-Stuyvesant,40.6798,-73.93908,United States,US,TRUE,moderate,Private room,2017,$857 ,$171 ,1,39,6/24/2019,0.41,5,3,193,,
1252633,"Chelsea living, 2BR best location",42275596201,unconfirmed,Kirsten,Manhattan,Chelsea,40.74346,-73.99882,United States,US,FALSE,flexible,Private room,2004,$839 ,$168 ,2,37,7/3/2019,1.79,2,1,362,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",
1253185,LOCATION LOCATION LOCATION UWS 60's,61131560985,verified,Freddie,Manhattan,Upper West Side,40.77724,-73.98109,United States,US,TRUE,flexible,Entire home/apt,2021,"$1,126 ",$225 ,3,10,1/1/2019,0.12,5,1,100,"In the kitchen the primary thing would be to wash your own dishes and clean up after yourself. We don't usually use shoes in the house, we can provide you with slippers or you might want to bring some. Its not a problem if you have to use orthopedic shoes. The bathroom is clean and we want folks to hang up your towels,either in your room or in the bathroom, and not leave the floor wet. We are not a loud house at night. Alcohol is fine so long as you aren't bent on getting drunk. And please no smoking inside, we have plenty of space outdoors for that. If you are here by yourselves for more than 3-4 days we may ask you to water the house plants. We ask that you recycle all pertinent trash and compost your food scraps, if you're not familiar with that we'll be happy to show you our system. No outdoor fires allowed if we are not present. Check in time is best at 3 PM and check out is at noon.",
1253737,In the heart of East Village,65849605461,verified,Adam,Manhattan,East Village,40.72972,-73.97995,United States,US,TRUE,strict,Entire home/apt,2020,$166 ,$33 ,2,103,6/24/2019,1.08,2,1,248,,
1254289,Sunny 15min to Manhattan LADY only,90186098837,verified,Honey,Queens,Sunnyside,40.74102,-73.91681,United States,US,FALSE,moderate,Private room,2004,$330 ,$66 ,40,41,6/1/2019,0.43,2,3,400,#NAME?,
1254842,Surfer room 15mins to downtown NYC!,83903389887,verified,Eleanor,Brooklyn,Williamsburg,40.71309,-73.94128,United States,US,FALSE,flexible,Private room,2018,$225 ,$45 ,6,3,8/31/2014,0.03,5,1,231,No smoking,
1255394,Manhattan Penthouse-Max.12 guests,64685280889,unconfirmed,Lydia,Manhattan,Harlem,40.83096,-73.94633,United States,US,TRUE,strict,Entire home/apt,2010,$839 ,$168 ,3,227,6/26/2019,2.33,3,1,399,,
1255946,Prime Williamsburg 3 BR with Deck,47032262131,unconfirmed,Sydney,Brooklyn,Williamsburg,40.71323,-73.95745,United States,US,FALSE,moderate,Entire home/apt,,$687 ,$137 ,5,37,12/27/2018,0.79,5,1,297,"1. Please clean-up after yourself in the kitchen and keep the living room tidy. 2. Since we go to work/school, please avoid loud noises after 11pm during weekdays.  3. Important: To ensure everyone's safety, guest will be charged the full fee of changing the door knob if key is lost/stolen",
1256499,Beautiful Brooklyn Oasis,64691515953,verified,Julia,Brooklyn,Crown Heights,40.67212,-73.9506,United States,US,FALSE,moderate,Entire home/apt,,$293 ,$59 ,2,29,6/28/2019,0.35,2,1,-4,,
1257051,Blue Room in Awesome Artist's Apartment!,62654081415,unconfirmed,Adam,Brooklyn,Williamsburg,40.71023,-73.96665,United States,US,TRUE,strict,Private room,,$814 ,$163 ,3,205,12/31/2017,2.31,5,3,199,"My roommates and I take a lot of pride in keeping the house clean and tidy, particularly the common areas. If you plan on staying for more than a couple weeks, all the cleaning supplies under the kitchen sink and a vacuum are at your disposal :) No pets and no smoking please.",
1257603,Cool & Spacious Harlem Artist Flat,21976510866,,Rafael,Manhattan,Harlem,40.80523,-73.95139,United States,US,FALSE,flexible,Entire home/apt,,$698 ,$140 ,5,42,6/3/2019,0.44,5,2,10,#NAME?,
1258156,☆ STUDIO East Village ☆ Own bath! ☆ Sleeps 4 ☆,87134189711,,Alan,,East Village,40.72636,-73.98917,United States,US,TRUE,strict,Entire home/apt,,$515 ,$103 ,2,280,7/5/2019,2.92,1,3,94,,
1258708,Greenpoint Loft / Le Chez Andrea,60141836267,,Melanie,Brooklyn,Greenpoint,40.72185,-73.93956,United States,US,TRUE,strict,Private room,,"$1,124 ",$225 ,4,86,6/8/2019,0.89,1,3,228,,
1259260,"*SoHo: Clean, Safe, Private, Peaceful Bedroom (A)*",58284792631,,Stella,Manhattan,SoHo,40.72351,-73.99683,United States,US,TRUE,strict,Private room,2020,$817 ,$163 ,2,54,6/16/2019,0.56,1,1,70,"Please be mindful that I live in the same building. If you break these rules, I will probably know about it. I have had the rare guests that caused problems, so I do take the rules quite seriously.   All guests must be OVER 21 years old to stay.  No parties and/or visitors. Do not bring your own guests or visitors over. Do not show up with your friends/family that are in the area. The only people allowed in the listing are the guests (2 adults max, including yourself) that are included in your reservation. You can not bring anyone else over, even if it's just for a few minutes. No exceptions, so please don't ask. I'm picky about this rule because I have had college kids try to book this place for parties and gatherings.  Please turn off the AC and lights when you go outside. Please be respectful of the neighbors and the listing. This isn't a place to be rowdy. No smoking anywhere. Please no e-cig/vaping either. No candles, incense or other open flames Please do not move or rearrange th",
1259812,Amazing Brownstone in Best Brooklyn,52707584632,,Ryan,Brooklyn,Carroll Gardens,40.6809,-73.99233,United States,US,FALSE,strict,Entire home/apt,2013,$52 ,$10 ,7,7,8/29/2018,0.07,5,1,315,,
1260365,Couldn't Be Closer To Columbia Uni2,83966982530,,Paul,Manhattan,Morningside Heights,40.80525,-73.95916,United States,US,FALSE,moderate,Private room,2005,"$1,198 ",$240 ,5,57,1/1/2019,0.59,5,2,84,,
1260917,Lady only Curtain-divided room,78440704783,,Gianna,Queens,Sunnyside,40.74,-73.91901,United States,US,TRUE,strict,Private room,2008,$613 ,$123 ,44,31,5/1/2019,0.32,5,3,75,"- I work at home and prefer to rent to folks who are visiting Boston for business and professional reasons.  Most of my guests are here to work in the Longwood Medical Area.  I often rent to fourth-year medical students doing rotations at HMS, and to physicians and post-docs affiliated with other institutions in the LMA. - I have a dog and two cats, so please take care and don't leave the front door standing open. -Please, no guests.  There are lots of pubs in the neighborhood if you want to meet friends.",
1261469,Nice Manhattan Apt Near Central Park and Subway,40890787484,,Heather,Manhattan,Upper West Side,40.80006,-73.96049,United States,US,TRUE,moderate,Entire home/apt,2004,$961 ,$192 ,,188,8/23/2018,1.94,3,1,388,,
1262022,LG Private Room/Family Friendly,45447948206,verified,Alexander,Brooklyn,Bushwick,40.70283,-73.92131,United States,US,TRUE,moderate,Private room,2004,"$1,111 ",$222 ,,480,7/7/2019,6.7,2,1,319,,
1262574,Spacious Quiet rm - 20mins to Midtown,60243935879,unconfirmed,Sarah,Manhattan,Washington Heights,40.84468,-73.94303,United States,US,TRUE,strict,Private room,2016,$409 ,$82 ,398,34,6/15/2019,0.35,1,1,182,"This place is about enjoying good times and the views, great place to take it all in. This is not a good set-up for children ages 1-13.",
1263126,"3 BR, Beautiful Brooklyn Duplex",91037237183,verified,Ashton,Brooklyn,Carroll Gardens,40.68252,-73.99619,United States,US,FALSE,flexible,Entire home/apt,2016,$572 ,$114 ,,6,8/8/2015,0.06,3,1,164,Shoes off Clean After yourself Turn Lights and your room AC off when leaving the apartment Clean the stove with the specific cleaner when used (Ask the host about it),
1263679,Spacious modern studio apartment in Manhattan,25763359778,unconfirmed,Sarah,Manhattan,Chelsea,40.74342,-73.99483,United States,US,TRUE,flexible,Entire home/apt,2008,$413 ,$83 ,,3,5/13/2018,0.04,5,2,266,#NAME?,
1264231,Gorgeous Duplex + Garden,19341139444,unconfirmed,Richard,Brooklyn,Park Slope,40.67853,-73.98089,United States,US,FALSE,flexible,Entire home/apt,2008,$455 ,$91 ,,2,8/31/2014,0.03,4,1,-4,"* Check out: 10am * We made an effort to keep things organized. Please help us to maintain the house as beautiful and clean as possible.  * Please ask before bringing visitors, and sorry I can only allow the number of guest on the reservation to stay overnight.  * I also ask that shoes not be worn in the house to keep the wood floors clean, and that you only eat in the dining room area.",
1264783,CBG# 4Tiny room w/ huge window/AC,87560538920,unconfirmed,Maya,Brooklyn,Park Slope,40.6788,-73.97643,United States,US,TRUE,moderate,Private room,2020,$563 ,$113 ,,20,8/24/2018,0.21,2,6,-6,"Each of us is working and/or going to school at the moment, so weekday guests are expected to respect a quiet period from 12am to 8am. On weekends, we almost always go out and encourage you to do the same! You're welcome to make noise in your room at a reasonable level, but we prefer that you wrap it up no later than 3am at the absolute latest on weekends.",
1265335,Charming upper west side apartment,89878315253,unconfirmed,Alen,Manhattan,Upper West Side,40.77886,-73.98042,United States,US,TRUE,strict,Entire home/apt,2022,$410 ,$82 ,-2,129,6/7/2019,1.33,2,1,381,"Please remember that this is a residential building.  All building rules, Hotel occupancy restrictions, and year-round tenants must be respected.",
1265888,Light-filled East Village Delight,11984398378,unconfirmed,Dainton,Manhattan,East Village,40.72578,-73.97879,United States,US,FALSE,moderate,Entire home/apt,2021,$229 ,$46 ,3,147,6/30/2019,1.6,5,1,253,,
1266440,"Sunny, quiet, legal homelike suite-Pk Slope South",69029062217,unconfirmed,Jessica,Brooklyn,South Slope,40.66085,-73.98537,United States,US,FALSE,moderate,Entire home/apt,2017,"$1,060 ",$212 ,28,101,7/1/2019,1.06,4,1,53,"Please remember that this is a residential building.  All building rules, hotel occupancy restrictions, and year-round tenants must be respected.",
1266992,Spacious Duplex in Brownstone!,15494932228,verified,Lana,Manhattan,East Harlem,40.80113,-73.94503,United States,US,FALSE,moderate,Entire home/apt,2006,"$1,046 ",$209 ,2,11,1/2/2016,0.12,4,2,191,,
1267545,Lovely Vintage Haven—Heart of UWS,1640832963,verified,Valeria,Manhattan,Upper West Side,40.78569,-73.97581,United States,US,FALSE,strict,Entire home/apt,2010,$114 ,$23 ,65,11,10/15/2013,0.12,4,1,414,,
1268097,Modern Space in Charming Pre-war,13746585241,verified,Adelaide,Manhattan,Harlem,40.82411,-73.94934,United States,US,FALSE,flexible,Private room,,$721 ,$144 ,2,41,6/16/2040,0.43,3,2,47,,
1268649,Warehouse Loft with Garden view,98531770068,unconfirmed,Olivia,Brooklyn,Bedford-Stuyvesant,40.68131,-73.95332,United States,US,FALSE,flexible,Entire home/apt,,$146 ,$29 ,2,87,4/18/2017,1.09,2,1,71,"My home is your home. Please enjoy this space as much as I do. But also, please respect it. Don't rough house or party excessively, there are plenty of other places to do that. Please smoke cigarettes outside. No pets, sorry, I'm allergic!",
1269202,Affordable & Cozy,4478636950,unconfirmed,Evelyn,Bronx,University Heights,40.85811,-73.90675,United States,US,FALSE,moderate,Private room,,$101 ,$20 ,4,117,5/21/2019,1.21,,1,98,No smoking please.,
1269754,Creative Vintage Loft in S. Williamsburg,51790975679,unconfirmed,Alan,Brooklyn,Williamsburg,40.70667,-73.96524,United States,US,TRUE,strict,Entire home/apt,,$723 ,$145 ,2,86,5/16/2019,0.89,,2,408,Please no loud music or smoking in the courtyard. You can smoke in the house by the window if you need to. Pets are allowed if you have references in your profile.,
1270306,Very close to Downtown Awesome Private Apartment,7445813909,unconfirmed,Antony,Brooklyn,Gravesend,40.60452,-73.97103,United States,US,TRUE,flexible,Entire home/apt,2021,$762 ,$152 ,7,0,,,,2,159,,
1270858,The Happy home!,91709093046,verified,Eddy,,East Harlem,40.7932,-73.94007,United States,US,FALSE,strict,Entire home/apt,2007,"$1,133 ",$227 ,2,15,2/15/2016,0.16,,1,326,"Please remember that this is a residential building. All building rules, hotel occupancy restrictions, and year-round tenants must be respected.",
1271411,"Fort Greene, Brooklyn: Front Bedroom",88429217001,verified,Maria,Brooklyn,Fort Greene,40.68768,-73.97611,United States,US,FALSE,moderate,Private room,2017,$277 ,$55 ,2,35,7/2/2019,0.55,,2,389,"Generally, we prefer that guests treat our home as a friends house, rather than a hotel. - Quiet hours are 11pm to 7am - Feel free to partake in our electric tea kettle, K-Cup machine and espresso machine -Food left on the kitchen island is for guests to enjoy! - Feel free to use the kitchen, but kindly wash your dishes  - No pets - There is usually somebody home if you have a question or something that needs addressing, just give us a knock!   - Please let us know if there's anything we can do to improve your stay with us :)",
1271963,Gorgeous 1 bdrm in huge duplex!,80917711958,verified,Julian,Manhattan,Harlem,40.80224,-73.94558,United States,US,TRUE,moderate,Private room,2016,$424 ,$85 ,2,17,10/1/2015,0.18,3,2,-9,,
1272515,"Sunny, cozy room in Lower East Side",84473709196,verified,Lucia,Manhattan,Lower East Side,40.71473,-73.98842,United States,US,FALSE,flexible,Private room,2016,$435 ,$87 ,3,3,2/15/2016,0.04,4,2,9,,
1273068,Large Quiet Bedroom Near Columbia U,95738430033,verified,Rebecca,,Harlem,40.80518,-73.95359,United States,US,FALSE,strict,Private room,2016,$945 ,$189 ,5,43,1/3/2018,0.47,3,2,147,,
1273620,Cozy Pre-War Harlem Apartment,88013998883,verified,Daniel,Manhattan,Harlem,40.80827,-73.95329,United States,US,TRUE,flexible,Shared room,2019,$67 ,$13 ,3,168,7/6/2019,4.6,5,1,345,,
1274172,spacious studio,60622441965,verified,Edwin,Brooklyn,Greenpoint,40.72901,-73.95812,United States,US,TRUE,strict,Private room,2012,$590 ,$118 ,3,241,6/24/2019,2.49,4,1,186,,
1274725,"Elegant 2-BR duplex, Union Square",44367748174,verified,Albert,Manhattan,Gramercy,40.73476,-73.98452,United States,US,FALSE,flexible,Entire home/apt,2016,$365 ,$73 ,2,105,6/23/2019,1.13,3,1,248,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",
1275277,Cozy private family home in Bushwick,84893152286,unconfirmed,Adison,Brooklyn,Bushwick,40.69055,-73.92357,United States,US,TRUE,strict,Entire home/apt,2011,$314 ,$63 ,2,11,10/28/2018,0.46,2,1,187,,
